Combination,Optimized_b,Optimized_Objective,Optimized_Returns,Minimum_Variance
"('CBA', 'BWP', 'XRO', 'STO', 'CSL', 'GNC')","[0.37817672753, 0.1, 0.1, 0.10000006254, 0.1, 0.22182323963]",3.9320481026624865,0.0003434829451100505,8.735471595005913e-05
"('CBA', 'BWP', 'XRO', 'STO', 'CSL', 'WOW')","[0.49317417417, 0.1, 0.1, 0.10682583961, 0.1000000054, 0.1]",2.8091881528245244,0.00023499576086301072,8.365255300779054e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'SHL', 'TWE')","[0.22052199855, 0.1, 0.1, 0.37947801453, 0.1, 0.10000001679]",4.9953556323388995,0.0004914676127475961,9.838490968809838e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'SHL', 'GNC')","[0.23230635417, 0.1, 0.1, 0.34130308383, 0.1, 0.126390592]",5.309656769181928,0.0005156153832737636,9.710898570063424e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'SHL', 'WOW')","[0.21104839546, 0.1, 0.1, 0.38895164453, 0.1, 0.1]",4.807088869968106,0.0004616800011614516,9.604149489429239e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'FPH', 'TWE')","[0.21964177492, 0.1, 0.1, 0.38035821201, 0.1, 0.10000004283]",5.017964941457577,0.0004937704111261973,9.840053027209293e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'FPH', 'GNC')","[0.23102770879, 0.1, 0.1, 0.34158173508, 0.1, 0.12739058613]",5.340927311443356,0.0005177948066763785,9.69484841268973e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'FPH', 'WOW')","[0.20992024919, 0.10000012234, 0.10000001901, 0.39007935231, 0.10000004914, 0.100000208]",4.821833329707679,0.00046413561521078256,9.6257083867086e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'CSL', 'TWE')","[0.23446208717, 0.1, 0.1, 0.36553781811, 0.1, 0.10000012388]",5.442004439602837,0.0005179892129360075,9.518353369329684e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'CSL', 'GNC')","[0.24302267536, 0.1, 0.1, 0.32697778461, 0.1, 0.12999956992]",5.7770549857989195,0.0005427960832039252,9.395722985815773e-05
"('CBA', 'BWP', 'XRO', 'VEA', 'CSL', 'WOW')","[0.22588584649, 0.1, 0.1, 0.37411419349, 0.1, 0.1]",5.245686319086432,0.0004876467713191371,9.296148142614514e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'SHL', 'TWE')","[0.35701093767, 0.1, 0.1, 0.24298910193, 0.1, 0.1]",3.3794664306806,0.0002877566824699219,8.514855477110622e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'SHL', 'GNC')","[0.31574370872, 0.1, 0.1, 0.19225268765, 0.1, 0.19200363362]",3.99327708262084,0.00034536033248887537,8.648544174205184e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'SHL', 'WOW')","[0.35052289025, 0.1, 0.1, 0.24947714974, 0.1, 0.1]",3.082446951266625,0.00025293717623859496,8.205726821500015e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'FPH', 'TWE')","[0.35367123326, 0.1, 0.1, 0.24632879686, 0.1, 0.1]",3.41617011787452,0.00028994059403198596,8.487299637536254e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'FPH', 'GNC')","[0.31259076685, 0.1, 0.1, 0.19578465605, 0.1, 0.19162460707]",4.037834732138894,0.00034747451126784806,8.605466402627784e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'FPH', 'WOW')","[0.34718680566, 0.1, 0.1, 0.2528132343, 0.1, 0.1]",3.1131693829789735,0.00025512063245056036,8.19488441089694e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'CSL', 'TWE')","[0.36425700965, 0.1, 0.1, 0.23574285618, 0.1, 0.10000016415]",3.834097854781975,0.0003219756293221203,8.397689404837305e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'CSL', 'GNC')","[0.3232811386, 0.10000003379, 0.10000000165, 0.18715724358, 0.10000014189, 0.18956144049]",4.4714328125564275,0.00037924603969332916,8.481532779120636e-05
"('CBA', 'BWP', 'XRO', 'WDS', 'CSL', 'WOW')","[0.35884813571, 0.1, 0.1, 0.24115190396, 0.1, 0.1]",3.5376961170886556,0.0002870187103488249,8.113153330564377e-05
"('CBA', 'BWP', 'WTC', 'STO', 'SHL', 'TWE')","[0.41756961786, 0.1, 0.15649185501, 0.12119697917, 0.1, 0.10474156443]",4.641494996944043,0.00044496123452845835,9.586593001208028e-05
"('CBA', 'BWP', 'WTC', 'STO', 'SHL', 'GNC')","[0.38715169707, 0.1, 0.13118428643, 0.10000005893, 0.1, 0.18166397755]",5.209489318576914,0.0004894981077606851,9.396278172893967e-05
"('CBA', 'BWP', 'WTC', 'STO', 'SHL', 'WOW')","[0.40766214259, 0.1, 0.16942566707, 0.12291221978, 0.1, 0.1]",4.503440892893004,0.00042097109414240195,9.347765500969432e-05
"('CBA', 'BWP', 'WTC', 'STO', 'FPH', 'TWE')","[0.41547967522, 0.1, 0.1523511088, 0.12798297264, 0.1, 0.10418625914]",4.67631551474038,0.00044186389007098807,9.44897513177144e-05
"('CBA', 'BWP', 'WTC', 'STO', 'FPH', 'GNC')","[0.38937869577, 0.1, 0.12700914456, 0.10000004731, 0.1, 0.18361213234]",5.262046218652193,0.00048811791337351976,9.276199658667099e-05
"('CBA', 'BWP', 'WTC', 'STO', 'FPH', 'WOW')","[0.40511744942, 0.1, 0.16546051277, 0.12942206778, 0.1, 0.1]",4.52791381750595,0.00041799049866260944,9.231414631757402e-05
"('CBA', 'BWP', 'WTC', 'STO', 'CSL', 'TWE')","[0.40830588161, 0.1, 0.14675069941, 0.12846151881, 0.1, 0.1164819184]",5.10870010617835,0.0004682839247519992,9.166400748121168e-05
"('CBA', 'BWP', 'WTC', 'STO', 'CSL', 'GNC')","[0.3924117806, 0.1, 0.12557096777, 0.10000015793, 0.1, 0.18201711367]",5.702584602667032,0.0005198568703125921,9.116162346271219e-05
"('CBA', 'BWP', 'WTC', 'STO', 'CSL', 'WOW')","[0.40622943863, 0.1, 0.16063923044, 0.13313136049, 0.1, 0.1]",4.966360532042545,0.00044645052217786045,8.989490780973285e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'SHL', 'TWE')","[0.27343111014, 0.1, 0.1, 0.32656888379, 0.1, 0.10000003478]",6.590525409498831,0.0006228300474793452,9.450385345327234e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'SHL', 'GNC')","[0.28549433211, 0.1, 0.1, 0.29817845782, 0.1, 0.11632724006]",6.853646832938282,0.000650526565231241,9.491684953838635e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'SHL', 'WOW')","[0.26938167947, 0.1, 0.10000004369, 0.33061830682, 0.1, 0.1]",6.504035465845426,0.0005896882299473778,9.066497761951045e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'FPH', 'TWE')","[0.27276110477, 0.1, 0.1, 0.32723873197, 0.1, 0.10000019155]",6.639875144673319,0.0006250027477257225,9.412868978825844e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'FPH', 'GNC')","[0.28438583987, 0.1, 0.1, 0.29828515993, 0.1, 0.11732903019]",6.914612638848412,0.0006526001045463598,9.437985012780795e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'FPH', 'WOW')","[0.26850838204, 0.1, 0.1, 0.33149165787, 0.1, 0.1]",6.54273187892052,0.0005919867657698361,9.048005889972485e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'CSL', 'TWE')","[0.281716163, 0.1, 0.1, 0.31828387264, 0.1, 0.1]",7.073477112318044,0.0006528487503279838,9.229530822840808e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'CSL', 'GNC')","[0.29122091993, 0.1, 0.1, 0.2888955286, 0.10000002424, 0.11988354601]",7.349733634487912,0.0006808122759629156,9.263087750122945e-05
"('CBA', 'BWP', 'WTC', 'VEA', 'CSL', 'WOW')","[0.27783864839, 0.1, 0.1, 0.32216139155, 0.1, 0.1]",6.982928887143663,0.0006196005879102713,8.873076010426283e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'SHL', 'TWE')","[0.35223244681, 0.1, 0.13676095055, 0.21100628697, 0.1, 0.10000033567]",5.26558674246485,0.0004796629532680926,9.109392300003394e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'SHL', 'GNC')","[0.34317321658, 0.1, 0.11987394501, 0.17848838353, 0.1, 0.15846447487]",5.728186156790722,0.0005165953320489285,9.018480159491825e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'SHL', 'WOW')","[0.33985160497, 0.1, 0.14800602066, 0.21214240428, 0.1, 0.1]",5.134304260260238,0.0004539198122245585,8.840921558504426e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'FPH', 'TWE')","[0.35226124517, 0.1, 0.13262118588, 0.21511476944, 0.1, 0.1000028195]",5.318337270176539,0.0004783520639004714,8.994391284338251e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'FPH', 'GNC')","[0.34286181853, 0.1, 0.11549897749, 0.18231238824, 0.1, 0.15932683574]",5.797416237827828,0.0005152589017600333,8.88773344232206e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'FPH', 'WOW')","[0.33964736769, 0.1, 0.14407188266, 0.21628077946, 0.1, 0.1]",5.174974450268483,0.0004527915711731296,8.749638776470449e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'CSL', 'TWE')","[0.35287948639, 0.10000000436, 0.13075476567, 0.20565094649, 0.10000003533, 0.11071476176]",5.725651513041958,0.000507160875817087,8.857697236058986e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'CSL', 'GNC')","[0.34903890941, 0.1, 0.11605431566, 0.17464253432, 0.10000016862, 0.16026408189]",6.213007608620224,0.0005483802531257846,8.826325149915084e-05
"('CBA', 'BWP', 'WTC', 'WDS', 'CSL', 'WOW')","[0.34821243142, 0.1, 0.1431199093, 0.20866768883, 0.1, 0.1]",5.590148955807128,0.0004843792317123532,8.664871643700532e-05
"('CBA', 'GPT', 'CPU', 'STO', 'SHL', 'TWE')","[0.24766703478, 0.1, 0.35233300499, 0.1, 0.1, 0.1]",5.695983701981067,0.0004693113773921258,8.239338487378377e-05
"('CBA', 'GPT', 'CPU', 'STO', 'SHL', 'GNC')","[0.23156490717, 0.1, 0.32410123643, 0.1, 0.1, 0.14433388316]",6.230985031506445,0.0005097341842308205,8.18063567242407e-05
"('CBA', 'GPT', 'CPU', 'STO', 'SHL', 'WOW')","[0.24084793893, 0.1, 0.35915209548, 0.1, 0.1, 0.1]",5.4909227721080835,0.00043651378952303465,7.949734637324859e-05
"('CBA', 'GPT', 'CPU', 'STO', 'FPH', 'TWE')","[0.25022874886, 0.1, 0.34977129082, 0.1, 0.1, 0.1]",5.776844721740895,0.000469999836790565,8.135926434403572e-05
"('CBA', 'GPT', 'CPU', 'STO', 'FPH', 'GNC')","[0.23341157401, 0.1, 0.32098689906, 0.1000000058, 0.1, 0.14560154085]",6.335579301926932,0.0005105069558803812,8.057778642674606e-05
"('CBA', 'GPT', 'CPU', 'STO', 'FPH', 'WOW')","[0.24326170429, 0.1, 0.35673833569, 0.1, 0.1, 0.1]",5.5599897372864575,0.00043726405306656837,7.864475902431688e-05
"('CBA', 'GPT', 'CPU', 'STO', 'CSL', 'TWE')","[0.25904838188, 0.1, 0.34095165732, 0.1, 0.1, 0.1]",6.188835627453942,0.0004996993322719869,8.074205914522903e-05
"('CBA', 'GPT', 'CPU', 'STO', 'CSL', 'GNC')","[0.24031922927, 0.1, 0.31319133663, 0.1, 0.1, 0.14648946278]",6.754857371314299,0.0005408549627610698,8.006904262078226e-05
"('CBA', 'GPT', 'CPU', 'STO', 'CSL', 'WOW')","[0.25285057318, 0.1, 0.34714946393, 0.1, 0.1, 0.1]",5.976629131683124,0.00046664223200239583,7.807782978010904e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'SHL', 'TWE')","[0.15228203554, 0.10000001225, 0.27514972219, 0.27256804068, 0.1000000063, 0.10000018305]",7.619630356347863,0.0006255665789349993,8.209933417752265e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'SHL', 'GNC')","[0.17336147602, 0.1, 0.27472164808, 0.25191676848, 0.1, 0.10000012741]",7.914629491351142,0.0006538110372965504,8.260791462329533e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'SHL', 'WOW')","[0.14620010114, 0.1, 0.27762048611, 0.27617944254, 0.1, 0.1]",7.495641040280946,0.0005931859594019989,7.913745551771588e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'FPH', 'TWE')","[0.15371976447, 0.1, 0.27301321785, 0.27326704768, 0.1, 0.1]",7.715793684226452,0.0006268649605425188,8.124439120553872e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'FPH', 'GNC')","[0.17495899177, 0.1, 0.2725217491, 0.25251922975, 0.1, 0.10000004938]",8.026129451931919,0.0006550231620822467,8.161133781920004e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'FPH', 'WOW')","[0.14737948608, 0.1, 0.27558623086, 0.27703431009, 0.1, 0.1]",7.577571901679311,0.0005946233766194838,7.847149249586214e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'CSL', 'TWE')","[0.16309949165, 0.1, 0.26945112525, 0.26744940397, 0.1, 0.1]",8.140603613564004,0.0006551630204644926,8.048088957099563e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'CSL', 'GNC')","[0.18279495192, 0.1, 0.26886341335, 0.2464979572, 0.1, 0.10184369751]",8.445422004454526,0.0006836134512277651,8.094485401288344e-05
"('CBA', 'GPT', 'CPU', 'VEA', 'CSL', 'WOW')","[0.15711811612, 0.1, 0.27188193671, 0.27099997711, 0.1, 0.1]",8.004057644775553,0.000622728046728087,7.780154446220875e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'SHL', 'TWE')","[0.22137539275, 0.1, 0.32427208144, 0.1543525272, 0.1, 0.10000001859]",6.239190331249118,0.0004971951930543585,7.968905685793007e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'SHL', 'GNC')","[0.22386120212, 0.1, 0.30889665175, 0.1309811536, 0.1, 0.13626101222]",6.723364989268393,0.0005380041250170396,8.002006820629009e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'SHL', 'WOW')","[0.21452147541, 0.1, 0.32962111853, 0.15585741852, 0.1, 0.10000000609]",6.040865473855079,0.00046397525134435916,7.680608902026511e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'FPH', 'TWE')","[0.22098593143, 0.1, 0.32030050989, 0.15871358865, 0.1, 0.1]",6.336036055862878,0.0004978502705629958,7.857440617029375e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'FPH', 'GNC')","[0.2233606382, 0.1, 0.30483766774, 0.13526657924, 0.1, 0.13653513471]",6.837436948765658,0.0005386811967591693,7.878408251448897e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'FPH', 'WOW')","[0.21400005673, 0.1, 0.3257834724, 0.16021649596, 0.1, 0.1]",6.125005970170017,0.0004646860160435187,7.586703071093007e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'CSL', 'TWE')","[0.23178807629, 0.1, 0.31522490555, 0.15298701462, 0.1, 0.1000000224]",6.720886428460144,0.0005283842042284083,7.861823136765444e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'CSL', 'GNC')","[0.23201994405, 0.1, 0.29998300458, 0.12878664738, 0.10000036264, 0.13921005134]",7.229735443953745,0.0005698763200486951,7.882395206110686e-05
"('CBA', 'GPT', 'CPU', 'WDS', 'CSL', 'WOW')","[0.22532657911, 0.1, 0.32017564878, 0.15449780113, 0.1, 0.1]",6.513421508045771,0.0004949986530972371,7.59967173145151e-05
"('CBA', 'GPT', 'XRO', 'STO', 'SHL', 'TWE')","[0.50000003569, 0.1, 0.1, 0.10000000214, 0.1, 0.1]",2.6142407973939243,0.0002448353450739666,9.365447334386228e-05
"('CBA', 'GPT', 'XRO', 'STO', 'SHL', 'GNC')","[0.36936678438, 0.1, 0.1, 0.1, 0.1, 0.23063324684]",3.3566645183576265,0.00031850550676507805,9.488750067907257e-05
"('CBA', 'GPT', 'XRO', 'STO', 'SHL', 'WOW')","[0.50000004988, 0.1, 0.1, 0.1, 0.1, 0.1]",2.321180539293891,0.000209189391340423,9.01219822410104e-05
"('CBA', 'GPT', 'XRO', 'STO', 'FPH', 'TWE')","[0.49998968388, 0.1, 0.1, 0.10001035586, 0.1, 0.1]",2.6378944761905543,0.00024659178378869426,9.34805338175632e-05
"('CBA', 'GPT', 'XRO', 'STO', 'FPH', 'GNC')","[0.36885106456, 0.1, 0.1, 0.10000005692, 0.1, 0.23114890841]",3.3928683214133346,0.00032039219542123,9.44310727885152e-05
"('CBA', 'GPT', 'XRO', 'STO', 'FPH', 'WOW')","[0.49999999813, 0.1, 0.1, 0.10000004186, 0.1, 0.1]",2.3406501405504336,0.00021094788092668006,9.012362730855325e-05
"('CBA', 'GPT', 'XRO', 'STO', 'CSL', 'TWE')","[0.48428078222, 0.1, 0.1, 0.10887080962, 0.1, 0.10684843502]",3.0451599969733127,0.00027708966789674984,9.099346772325875e-05
"('CBA', 'GPT', 'XRO', 'STO', 'CSL', 'GNC')","[0.37574320525, 0.1, 0.1, 0.10000003449, 0.1, 0.22425679005]",3.815537804526506,0.0003520622682613591,9.227068012370243e-05
"('CBA', 'GPT', 'XRO', 'STO', 'CSL', 'WOW')","[0.49464711492, 0.1, 0.1, 0.10535292507, 0.1, 0.1]",2.7529235060659745,0.00024326383908024362,8.836563694712909e-05
"('CBA', 'GPT', 'XRO', 'VEA', 'SHL', 'TWE')","[0.21376904198, 0.1, 0.1, 0.38623099796, 0.1, 0.1]",4.83141808488337,0.0005036178725888016,0.00010423810644012169
"('CBA', 'GPT', 'XRO', 'VEA', 'SHL', 'GNC')","[0.22565418827, 0.1, 0.1, 0.34781716578, 0.1, 0.12652867593]",5.12994863219106,0.0005276522315496128,0.00010285721541898684
"('CBA', 'GPT', 'XRO', 'VEA', 'SHL', 'WOW')","[0.20445995887, 0.1, 0.1, 0.39554005751, 0.1, 0.10000000982]",4.658918516794046,0.000473728473962439,0.00010168206897261364
"('CBA', 'GPT', 'XRO', 'VEA', 'FPH', 'TWE')","[0.21312588353, 0.1, 0.1, 0.38687415644, 0.1, 0.1]",4.858563653603888,0.0005057740941741288,0.00010409950969747321
"('CBA', 'GPT', 'XRO', 'VEA', 'FPH', 'GNC')","[0.22459567611, 0.1, 0.1, 0.34787335291, 0.1, 0.12753100063]",5.165468590111826,0.000529694665951906,0.00010254532705239791
"('CBA', 'GPT', 'XRO', 'VEA', 'FPH', 'WOW')","[0.2035894853, 0.1, 0.1, 0.39641054939, 0.1, 0.1]",4.678807204503622,0.0004760252840447227,0.0001017407350289024
"('CBA', 'GPT', 'XRO', 'VEA', 'CSL', 'TWE')","[0.22821124761, 0.1, 0.1, 0.37178879162, 0.1, 0.1]",5.262893470938102,0.0005298290553896395,0.00010067257836689565
"('CBA', 'GPT', 'XRO', 'VEA', 'CSL', 'GNC')","[0.23686324254, 0.1, 0.1, 0.33299393754, 0.1, 0.13014284968]",5.581477235523178,0.0005545263118402851,9.93511732541012e-05
"('CBA', 'GPT', 'XRO', 'VEA', 'CSL', 'WOW')","[0.21979968411, 0.1, 0.1, 0.38020035588, 0.1, 0.1]",5.083634064204394,0.000499384672152686,9.823379610838322e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'SHL', 'TWE')","[0.35245379161, 0.1, 0.1, 0.24754596629, 0.1, 0.10000027203]",3.3005802953607333,0.0002963114066679643,8.97755485859432e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'SHL', 'GNC')","[0.31046267922, 0.1, 0.1, 0.19647320849, 0.1, 0.19306414228]",3.882379608084516,0.00035413591370849515,9.121619971706434e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'SHL', 'WOW')","[0.34610186852, 0.1, 0.1, 0.25389816866, 0.1, 0.1]",3.0243366249012147,0.00026147464404599843,8.645685863574764e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'FPH', 'TWE')","[0.34917894295, 0.1, 0.1, 0.25082109679, 0.1, 0.1]",3.3400257096306762,0.0002984871476549186,8.936672157769824e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'FPH', 'GNC')","[0.30742336795, 0.1, 0.1, 0.19997795999, 0.1, 0.19259870205]",3.929785735175436,0.00035622514238945,9.064747199850761e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'FPH', 'WOW')","[0.3428377039, 0.1, 0.1, 0.25716233604, 0.1, 0.1]",3.058051891036559,0.00026364894072205294,8.621467199259537e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'CSL', 'TWE')","[0.35979001285, 0.1, 0.1, 0.24021002566, 0.1, 0.1]",3.740616004128427,0.00033051900809134296,8.835951290550999e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'CSL', 'GNC')","[0.31821745503, 0.1, 0.1, 0.1913257469, 0.1, 0.19045682792]",4.345217699167907,0.00038797403592970693,8.92875944982003e-05
"('CBA', 'GPT', 'XRO', 'WDS', 'CSL', 'WOW')","[0.35448062096, 0.1, 0.1, 0.24551941902, 0.1, 0.1]",3.4653275171520153,0.0002955493642846724,8.528757031530748e-05
"('CBA', 'GPT', 'WTC', 'STO', 'SHL', 'TWE')","[0.4221558772, 0.1, 0.15525123752, 0.11991998496, 0.1, 0.10267292032]",4.4533540064100645,0.00045245153480449576,0.00010159792690031973
"('CBA', 'GPT', 'WTC', 'STO', 'SHL', 'GNC')","[0.3867229167, 0.1, 0.12837800271, 0.1, 0.1, 0.18489910928]",5.000432894110569,0.0004958415361560115,9.915972209926182e-05
"('CBA', 'GPT', 'WTC', 'STO', 'SHL', 'WOW')","[0.41086659694, 0.1, 0.16802189571, 0.12111153698, 0.1, 0.1]",4.32268157354488,0.00042808638980429745,9.903259875171391e-05
"('CBA', 'GPT', 'WTC', 'STO', 'FPH', 'TWE')","[0.42003901469, 0.1, 0.15091988153, 0.12678059248, 0.1, 0.1022605313]",4.490987077719917,0.00044915056406502575,0.00010001154674732672
"('CBA', 'GPT', 'WTC', 'STO', 'FPH', 'GNC')","[0.38914217632, 0.1, 0.12404517874, 0.10000069418, 0.1, 0.18681197076]",5.055929703142041,0.0004943155921405564,9.776947488675734e-05
"('CBA', 'GPT', 'WTC', 'STO', 'FPH', 'WOW')","[0.40839219396, 0.1, 0.16387289806, 0.12773493727, 0.1, 0.1]",4.350846202958408,0.0004249236154403202,9.766459112054766e-05
"('CBA', 'GPT', 'WTC', 'STO', 'CSL', 'TWE')","[0.41280839988, 0.1, 0.14493414519, 0.12740894452, 0.1, 0.11484853037]",4.901742076696922,0.00047515860207332175,9.693667978416179e-05
"('CBA', 'GPT', 'WTC', 'STO', 'CSL', 'GNC')","[0.39252353693, 0.1, 0.1223225999, 0.10000000418, 0.1, 0.18515387897]",5.476295672211755,0.0005257922350508694,9.601238985668453e-05
"('CBA', 'GPT', 'WTC', 'STO', 'CSL', 'WOW')","[0.40964602198, 0.1, 0.1586804629, 0.13167351578, 0.1, 0.10000001204]",4.767751998399258,0.00045301582520287015,9.501665047908685e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'SHL', 'TWE')","[0.26710916392, 0.1, 0.1, 0.3328908723, 0.1, 0.1]",6.3265933051552325,0.0006347137886863969,0.00010032473371872973
"('CBA', 'GPT', 'WTC', 'VEA', 'SHL', 'GNC')","[0.27931672385, 0.1, 0.1, 0.30421298365, 0.1, 0.11647032249]",6.579258284258401,0.0006622681063786409,0.00010065999505798248
"('CBA', 'GPT', 'WTC', 'VEA', 'SHL', 'WOW')","[0.26310353345, 0.1, 0.1, 0.33689650652, 0.1, 0.1]",6.248685071630635,0.0006015448504560401,9.626742963685047e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'FPH', 'TWE')","[0.26662208197, 0.1, 0.1, 0.33337795199, 0.1, 0.1]",6.380033456153718,0.0006367734925520381,9.980723407302081e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'FPH', 'GNC')","[0.27837922455, 0.1, 0.1, 0.30414688782, 0.1, 0.11747391763]",6.643561499430308,0.0006642352389667365,9.998180027741074e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'FPH', 'WOW')","[0.26242681971, 0.1, 0.10000002887, 0.33757318131, 0.1, 0.1]",6.2927420608719595,0.0006037218181824755,9.593938736761448e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'CSL', 'TWE')","[0.2758784685, 0.1, 0.1, 0.3241215712, 0.1, 0.1]",6.794247699348031,0.0006644330070630433,9.779346242068883e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'CSL', 'GNC')","[0.28550402014, 0.1, 0.1, 0.29446449042, 0.10000001807, 0.12003149022]",7.059810387301647,0.0006922671310172647,9.80574679827709e-05
"('CBA', 'GPT', 'WTC', 'VEA', 'CSL', 'WOW')","[0.27206496225, 0.1, 0.1, 0.32793507485, 0.1, 0.1]",6.713760849525665,0.000631145255319354,9.4007705884243e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'SHL', 'TWE')","[0.35025302075, 0.1, 0.13372539555, 0.21602139808, 0.1, 0.10000020561]",5.068916084134459,0.0004856419817164222,9.580785589180806e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'SHL', 'GNC')","[0.34053961367, 0.1, 0.11625786729, 0.18287871896, 0.1, 0.16032382007]",5.513121302998771,0.000522453248867175,9.476541874436812e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'SHL', 'WOW')","[0.33780932977, 0.1, 0.14502533543, 0.21716536475, 0.1, 0.1]",4.944835142372597,0.00045994743319084706,9.301572650006654e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'FPH', 'TWE')","[0.3504875505, 0.1, 0.1294066491, 0.22010441439, 0.1, 0.100001406]",5.125862835484852,0.00048417274456169404,9.445682806998024e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'FPH', 'GNC')","[0.34043756724, 0.1, 0.1117199793, 0.18668880015, 0.1, 0.16115367328]",5.586193063797696,0.000520965587163339,9.3259502708481e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'FPH', 'WOW')","[0.33782425053, 0.1, 0.14089953097, 0.22127624831, 0.1, 0.1]",4.990743275148482,0.00045864936942474133,9.190001251088112e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'CSL', 'TWE')","[0.35311630329, 0.1, 0.12765279776, 0.21106580577, 0.1, 0.10816511317]",5.5157051528203,0.0005135496262925941,9.310679451928374e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'CSL', 'GNC')","[0.34690145917, 0.1, 0.11205214433, 0.17899991237, 0.1, 0.16204650392]",5.985133433344083,0.0005538798840459,9.254261249384207e-05
"('CBA', 'GPT', 'WTC', 'WDS', 'CSL', 'WOW')","[0.34668870307, 0.1, 0.1396856747, 0.21362558537, 0.100000015, 0.10000003182]",5.388828208660761,0.000490004959999042,9.092977935565305e-05
"('CBA', 'MGR', 'CPU', 'STO', 'SHL', 'TWE')","[0.24120465359, 0.1, 0.35879538565, 0.1, 0.1, 0.1]",5.496941006515121,0.0004630129001101554,8.423101131363427e-05
"('CBA', 'MGR', 'CPU', 'STO', 'SHL', 'GNC')","[0.22361684595, 0.1, 0.32779794861, 0.1, 0.1, 0.14858523543]",6.0606811408623,0.0005033373957952127,8.304964146713036e-05
"('CBA', 'MGR', 'CPU', 'STO', 'SHL', 'WOW')","[0.23406456879, 0.1, 0.3659354712, 0.1, 0.1, 0.1]",5.293830524702509,0.00043034939672378014,8.129262822367438e-05
